user_id,browser,program,hrs_per_week
45730952,Firefox,binge,2.86
98316938,Chrome,drip,3.59
72882183,Chrome,binge,8.77
97505542,Chrome,binge,1.34
17959884,Chrome,drip,5.09
13060267,Chrome,drip,5.93
68184536,Chrome,binge,5.66
87071409,IE,binge,5.42
46488136,Chrome,binge,2.76
26148911,Chrome,binge,5.79
98539392,Opera,drip,0.0
18811567,Firefox,drip,5.98
85464825,Safari,drip,3.92
2478489,IE,drip,5.56
97514269,Chrome,drip,0.72
9529515,IE,drip,2.64
85213734,IE,drip,3.66
41012846,Chrome,drip,6.73
72033727,IE,drip,7.59
90804362,Chrome,binge,6.23
16852423,Chrome,binge,2.29
80389060,Chrome,drip,4.2
89300936,Chrome,binge,0.54
84361930,IE,drip,5.65
15294697,Chrome,drip,6.98
71028471,Chrome,binge,2.25
12051805,Chrome,binge,6.69
67586831,IE,drip,6.28
53365436,Safari,drip,4.81
45671588,Safari,drip,5.54
58699947,Safari,drip,6.5
62459321,Chrome,binge,2.07
29304768,IE,binge,3.06
39034013,Chrome,binge,3.48
266485,Chrome,drip,3.63
9074760,IE,drip,3.66
83189307,Chrome,drip,5.47
60307855,IE,binge,3.98
49194227,Chrome,drip,6.26
54067352,Chrome,drip,5.94
97048133,Chrome,drip,6.36
2367126,IE,drip,7.85
34978951,IE,binge,0.46
76846150,Chrome,drip,0.74
67777825,IE,drip,4.55
22483225,IE,drip,6.2
90196317,Chrome,binge,4.31
85128695,Safari,drip,7.41
43058057,Chrome,drip,7.22
60106562,IE,drip,7.2
62117332,IE,binge,0.18
2923579,Chrome,drip,5.22
83771822,Chrome,drip,4.72
26442709,IE,binge,1.8
560962,Chrome,binge,5.42
50837106,Firefox,drip,4.96
71281068,IE,drip,2.48
11013622,IE,binge,3.11
15251477,Chrome,binge,4.69
15650262,IE,binge,5.41
85365915,Firefox,binge,4.35
54084658,Safari,binge,8.37
54672633,Chrome,drip,2.84
52598472,Firefox,drip,3.43
54255846,Chrome,drip,5.75
64202551,IE,binge,8.27
94668683,Safari,drip,5.7
52605855,IE,binge,6.44
60431415,Chrome,drip,5.95
31024479,Chrome,drip,8.63
33430544,Chrome,binge,11.7
33899487,Chrome,binge,0.49
73038392,Chrome,drip,4.52
93166123,IE,drip,1.76
64519386,Chrome,binge,6.39
83468984,Chrome,binge,8.91
15424097,Firefox,drip,3.56
47109795,Chrome,drip,7.02
92844984,Chrome,drip,4.16
10740354,IE,binge,10.29
18477597,Safari,binge,0.1
40628731,Chrome,binge,3.83
14397418,IE,binge,5.14
57569622,Firefox,binge,1.33
61939983,IE,binge,6.32
32696473,IE,drip,5.98
16680250,Chrome,binge,1.16
85702286,Safari,drip,5.16
95906529,Chrome,drip,6.25
42806789,Chrome,binge,5.86
49933143,Firefox,binge,6.63
29315227,Chrome,binge,0.4
29470334,Firefox,drip,2.2
89901860,Safari,drip,5.98
26326164,Chrome,drip,4.03
85337102,Safari,drip,6.65
88233041,IE,drip,7.97
68539809,IE,drip,2.17
86463404,IE,binge,0.93
59118715,Chrome,drip,6.49
97352705,Chrome,drip,5.61
66764341,Firefox,drip,2.5
31550722,Firefox,drip,8.58
9887572,Firefox,binge,5.66
75388414,Chrome,binge,3.73
10339005,IE,drip,2.45
37438599,Firefox,binge,0.51
65979517,Firefox,binge,5.59
98878743,Chrome,binge,4.25
24634074,IE,binge,1.27
37229851,Firefox,binge,1.27
15014609,IE,drip,6.0
15306267,Chrome,drip,6.58
49685833,Firefox,binge,9.01
19799564,IE,binge,6.08
89488158,Firefox,drip,6.16
32512994,Chrome,binge,1.8
45287180,Chrome,binge,4.14
30327369,IE,binge,10.78
88659569,Safari,drip,6.12
77192301,IE,binge,0.43
33647745,Chrome,binge,3.1
8927906,Chrome,drip,6.4
71174296,Safari,drip,0.62
84634375,IE,binge,5.88
97161485,IE,drip,4.51
2810351,Safari,binge,3.93
45128948,Chrome,drip,1.75
66974139,Safari,drip,3.5
98065870,IE,drip,4.18
5124897,Opera,binge,4.08
71764406,Firefox,binge,1.53
59895085,Safari,binge,8.41
37579189,Chrome,drip,4.03
37766922,Chrome,binge,3.71
64835782,Chrome,drip,10.71
61704625,Chrome,drip,0.06
29499504,IE,drip,3.66
80432213,IE,binge,0.37
64587023,Firefox,binge,3.88
35044408,Safari,drip,1.61
34534072,Safari,drip,4.32
57148772,Firefox,binge,1.12
39149002,Chrome,binge,7.15
82469979,Chrome,drip,3.02
39668921,Firefox,binge,6.42
1849030,Firefox,drip,8.49
16124712,IE,binge,2.98
81437372,Chrome,binge,5.39
54655161,Firefox,drip,1.02
48139302,Chrome,binge,4.45
88581306,IE,drip,5.25
24450047,IE,binge,3.17
33889669,Firefox,drip,4.26
91981327,Chrome,drip,4.66
44984991,Chrome,drip,9.09
63926797,Firefox,drip,8.41
31021019,Chrome,drip,2.34
6493195,Safari,binge,11.29
81492685,Firefox,drip,4.68
5006913,Chrome,drip,3.62
48357022,IE,binge,7.89
40727990,Chrome,drip,5.56
46696559,IE,drip,4.86
60699232,Chrome,binge,7.72
89282980,Chrome,binge,7.54
36261055,IE,binge,4.89
49619446,Chrome,binge,9.82
70287536,IE,drip,6.25
37832823,IE,drip,3.5
52606682,Firefox,binge,8.23
26738967,IE,drip,7.86
42543519,IE,drip,4.74
23452287,IE,drip,3.31
91014412,Chrome,binge,5.71
37952521,Chrome,drip,5.9
60484743,Chrome,binge,6.78
88765470,IE,drip,1.52
38609365,Opera,drip,0.0
219179,Chrome,binge,1.21
66212139,Chrome,drip,8.71
37883788,Safari,binge,0.08
50563175,Chrome,drip,2.69
67474259,IE,drip,2.39
1283294,IE,binge,0.81
85285381,Safari,drip,1.53
675915,IE,binge,5.25
71492097,Chrome,binge,2.08
35902371,Chrome,binge,4.82
7478505,Chrome,binge,6.78
788460,Chrome,drip,6.79
99854446,Chrome,drip,5.53
14648615,Chrome,drip,4.82
30862538,Chrome,binge,4.31
3340960,IE,binge,2.68
5219355,Chrome,binge,0.14
61676322,Chrome,drip,8.64
69954156,Firefox,binge,5.7
208355,Firefox,binge,5.28
27419874,IE,binge,9.61
20038929,Firefox,binge,5.56
46587991,IE,binge,3.9
1304101,Chrome,drip,4.45
75059661,Chrome,drip,7.36
37788550,Chrome,binge,6.47
34615085,Firefox,binge,3.18
27058308,Firefox,binge,6.78
42542676,Chrome,drip,4.8
95094741,Firefox,drip,4.21
45467795,Firefox,drip,3.92
53118848,Chrome,drip,7.73
90865171,IE,drip,5.79
30566866,Firefox,binge,2.93
63173340,Chrome,drip,7.61
7055488,Firefox,binge,9.16
97013970,Chrome,drip,5.21
57593310,Safari,binge,1.35
71545168,Firefox,binge,6.71
98831764,Chrome,binge,0.03
83473846,Chrome,drip,8.37
13872475,Chrome,drip,4.14
79418366,Chrome,drip,3.19
8617300,Chrome,drip,1.49
33320647,Firefox,binge,0.78
8372099,Safari,binge,1.24
40648248,Chrome,drip,5.64
92641844,Chrome,binge,5.16
14121228,Chrome,drip,5.52
62823757,Chrome,drip,4.75
58579384,IE,drip,5.88
53967678,Chrome,drip,4.55
69185207,Safari,binge,9.81
61335952,Firefox,drip,5.47
85401151,Chrome,drip,2.83
23184339,Chrome,binge,7.55
3734520,Firefox,drip,5.64
12350034,Chrome,binge,6.04
56524767,Chrome,drip,3.97
27922119,IE,binge,1.27
11543277,Firefox,binge,3.4
59152024,IE,binge,2.14
43537238,Chrome,binge,3.14
27873271,Safari,binge,3.83
8982256,Safari,drip,4.79
13671460,Chrome,drip,3.41
25170184,IE,drip,1.75
25008632,Safari,binge,3.27
29961761,Safari,binge,5.49
17570773,Chrome,binge,5.63
88932301,Firefox,binge,13.36
85446416,Chrome,binge,2.47
1985543,Chrome,drip,1.59
28136318,Firefox,drip,2.3
86953702,Chrome,drip,4.71
61509202,IE,binge,3.5
70764669,Chrome,drip,6.28
12248425,Firefox,binge,1.99
43611320,Chrome,drip,5.26
93557328,Chrome,binge,1.7
11947397,Chrome,drip,7.31
99348686,Chrome,drip,6.24
64315855,Firefox,binge,4.38
51883977,IE,binge,3.97
40130690,Firefox,binge,5.15
10315430,IE,binge,8.93
99411995,Chrome,binge,7.34
64185227,IE,drip,3.54
68121894,Chrome,binge,3.43
98723939,Safari,binge,6.02
41456582,Firefox,binge,4.34
24554097,Opera,drip,0.0
24384525,IE,drip,4.24
56633601,Chrome,drip,7.06
87849633,Chrome,drip,5.59
87537725,Chrome,binge,3.89
94140573,IE,binge,4.16
8025787,Chrome,drip,5.36
22891233,IE,binge,4.51
54041976,Chrome,binge,7.52
33614170,Chrome,drip,4.68
51883631,IE,drip,6.41
91839548,Firefox,binge,3.54
59226067,Chrome,binge,6.42
30341060,Chrome,drip,4.62
86597875,Chrome,drip,3.7
62728657,Chrome,binge,2.67
47303163,Safari,drip,2.49
32820171,Chrome,binge,10.45
57861671,Chrome,drip,6.52
81231432,Firefox,binge,4.2
33702999,Firefox,binge,4.47
36979443,Firefox,drip,5.13
51784472,IE,binge,1.59
23216055,Chrome,drip,5.93
27126839,Firefox,drip,4.98
57067120,Firefox,binge,3.6
66539255,IE,binge,1.14
14350351,Firefox,drip,4.77
32979696,Safari,drip,2.45
45791261,Chrome,binge,4.56
35051921,Chrome,binge,9.72
95462635,IE,binge,8.37
38964145,Safari,drip,5.32
23091906,Firefox,binge,10.46
80305442,Firefox,drip,3.54
27574648,Chrome,drip,4.55
25129886,Safari,binge,5.24
88594667,Firefox,drip,1.23
65883429,Chrome,binge,8.11
5536329,Firefox,binge,2.03
66378742,Chrome,drip,2.12
72679901,Chrome,drip,4.15
53196540,IE,drip,5.94
51552486,Chrome,drip,6.91
88981532,Chrome,drip,5.29
91782771,Chrome,drip,4.95
28073788,Firefox,drip,5.98
42421474,Chrome,binge,2.85
90514532,Firefox,binge,1.73
27842145,Chrome,binge,5.74
66155112,Firefox,drip,7.75
60525971,IE,drip,7.53
41811897,Safari,drip,6.01
74881866,Chrome,drip,7.83
51600131,Chrome,binge,0.28
51600036,Chrome,drip,4.8
31939909,IE,drip,2.22
62643634,Chrome,drip,7.3
41682368,Firefox,binge,8.52
31162677,Firefox,binge,6.94
24146618,Chrome,drip,4.03
87168016,Safari,drip,8.26
22593652,Firefox,binge,4.59
18959719,Opera,binge,4.06
45151366,IE,drip,8.75
27362138,Chrome,binge,6.26
8290873,Chrome,drip,3.94
3803402,Opera,binge,1.12
27880322,Chrome,drip,6.33
42908838,Chrome,drip,5.64
59144468,Chrome,binge,5.78
63817240,IE,binge,9.07
32423534,IE,binge,2.4
11442074,Chrome,binge,2.67
11747380,Chrome,drip,3.34
90285855,Chrome,drip,7.75
60963812,IE,drip,3.39
78723959,Safari,drip,2.87
92909452,IE,binge,4.4
58287775,Firefox,binge,3.95
15939114,Safari,binge,6.09
15430177,Chrome,binge,7.21
8975732,Chrome,binge,6.07
14429364,Chrome,drip,1.47
17387310,Chrome,drip,3.53
40777699,IE,drip,1.86
91621082,Chrome,drip,4.22
65804289,Chrome,binge,3.6
1762030,Chrome,drip,4.14
22754650,Chrome,binge,0.27
54827531,Chrome,binge,5.72
41491373,Safari,binge,2.79
10352572,IE,drip,3.25
33414945,IE,drip,7.71
57462047,Chrome,binge,4.29
91107496,Chrome,binge,3.86
90391679,IE,binge,3.3
13949022,IE,binge,4.74
21452548,Chrome,drip,2.22
27575623,Chrome,drip,0.25
26815172,IE,drip,3.57
41393499,Chrome,drip,2.21
11173065,Chrome,binge,5.38
89843628,IE,binge,0.56
27855903,Safari,binge,7.61
58869570,Chrome,binge,10.14
40297036,IE,binge,2.67
98034290,IE,drip,4.44
12608464,Chrome,binge,1.9
4943743,Chrome,binge,3.73
25831866,Chrome,binge,2.64
68490850,Chrome,drip,6.08
372394,Chrome,binge,1.3
76904710,Firefox,binge,3.17
90532100,IE,drip,4.79
23264400,Chrome,binge,5.45
77947701,IE,binge,11.08
58371580,IE,drip,5.2
86640633,Safari,drip,5.1
92099720,IE,drip,5.54
28119068,Chrome,drip,5.32
54658987,Chrome,drip,0.39
17571363,Firefox,binge,9.12
73504124,IE,drip,5.5
16178196,IE,binge,1.85
70105661,IE,drip,3.49
59030192,IE,drip,3.92
38561443,Chrome,drip,7.4
78907710,Chrome,binge,0.79
20652800,IE,binge,0.18
36960974,Chrome,binge,2.95
98835603,Chrome,drip,6.55
1071521,Firefox,binge,5.56
93708348,Chrome,drip,1.18
31175899,Firefox,binge,1.97
37766912,IE,binge,0.3
98417086,IE,drip,4.57
72352880,Firefox,drip,2.85
52070274,IE,drip,4.31
30955319,Safari,drip,3.97
13512916,IE,binge,1.54
18961236,IE,drip,5.08
79576674,Safari,drip,2.4
26925357,Chrome,binge,5.98
31595189,Chrome,binge,7.61
62110285,Safari,drip,4.58
53168459,Safari,drip,0.85
16717086,IE,binge,3.82
46313385,IE,binge,5.54
50379377,Firefox,binge,5.81
4275420,Chrome,binge,6.58
29575590,IE,drip,4.53
89286255,IE,binge,0.47
37939694,Chrome,drip,2.63
3756627,IE,drip,5.37
68478805,Chrome,binge,4.32
98337076,IE,drip,2.58
44633727,Safari,binge,5.21
93698857,IE,binge,10.47
27543773,Chrome,drip,3.99
50103937,Chrome,binge,5.37
79054858,Chrome,drip,4.03
56492343,Chrome,drip,3.04
76666086,Chrome,drip,2.48
86146956,Chrome,binge,6.57
31143870,Chrome,drip,4.52
81934300,Safari,binge,7.41
60062881,Chrome,binge,0.2
61975777,Safari,binge,9.07
39480606,Chrome,binge,1.07
41618145,Chrome,binge,1.42
49109249,Opera,drip,0.0
24375463,Chrome,drip,6.39
61831076,Chrome,drip,1.63
52514884,IE,binge,4.7
99689843,Firefox,drip,9.18
93213549,IE,binge,5.87
71612579,Firefox,binge,8.78
82432888,Firefox,binge,7.41
35067673,Safari,binge,1.14
88421001,Chrome,binge,6.99
43848773,Chrome,binge,0.99
27484587,Firefox,drip,3.0
27827452,IE,drip,4.69
16079653,Firefox,drip,4.05
28054121,IE,drip,6.45
34005752,Chrome,binge,6.64
36668561,Firefox,drip,3.87
65477619,Chrome,drip,4.86
25576757,Chrome,binge,8.92
22703485,IE,binge,4.67
19063724,Chrome,drip,4.78
84795635,IE,drip,8.49
37793271,IE,drip,6.62
19931573,Chrome,drip,3.4
56297117,Chrome,binge,1.12
8917786,Chrome,binge,1.72
76759230,Firefox,binge,1.82
28861378,Chrome,drip,1.13
9776917,Firefox,binge,5.15
18353854,Chrome,binge,6.53
15133146,Chrome,binge,2.45
27283872,Firefox,drip,4.02
68455071,Chrome,drip,6.64
29129862,Chrome,drip,4.86
57612916,Firefox,binge,6.52
85175040,Chrome,binge,7.93
36448995,Firefox,drip,4.66
72946474,Chrome,drip,0.38
71899759,Chrome,drip,3.22
47316115,Chrome,binge,8.15
22451285,IE,binge,2.92
16710478,Firefox,binge,10.34
56333269,Safari,drip,4.93
39630341,IE,binge,3.34
96376547,Chrome,drip,3.2
54717136,Chrome,binge,3.18
39369582,IE,drip,2.69
95098595,Chrome,drip,6.07
19009643,IE,drip,3.12
63801443,IE,binge,4.91
7201034,IE,drip,6.34
85916286,Firefox,binge,0.08
74818210,IE,binge,3.08
21164407,Safari,drip,2.25
95553964,Chrome,drip,5.3
21520574,IE,binge,0.57
4080020,Chrome,binge,6.6
30504061,Chrome,binge,3.83
72399912,IE,drip,6.44
3606638,Chrome,drip,9.12
67644528,Safari,binge,0.06
4373287,Safari,binge,6.18
30114890,Chrome,binge,1.14
21987907,Chrome,binge,2.51
61107218,IE,binge,3.82
94594796,Chrome,drip,5.68
38516966,Chrome,binge,5.23
73238483,IE,drip,3.55
53725542,Chrome,drip,2.17
45955309,IE,drip,5.49
79499495,Chrome,drip,3.1
76677671,Chrome,binge,6.24
66660067,Chrome,drip,4.21
20345521,Chrome,binge,5.27
38953988,Chrome,drip,6.95
87102188,Chrome,binge,6.65
8524127,Chrome,drip,4.15
681497,Safari,binge,2.9
8941021,Safari,drip,2.63
78997604,Chrome,binge,2.75
13994295,Firefox,drip,3.46
19102065,Chrome,drip,5.59
43060067,Chrome,drip,6.13
52956733,IE,drip,7.38
8848210,Chrome,drip,5.66
6172276,Firefox,binge,9.98
53441253,Firefox,drip,7.32
17949356,Chrome,drip,3.76
73114784,IE,drip,7.39
96305208,Chrome,binge,4.23
98285676,Chrome,binge,10.81
30361009,Chrome,binge,6.19
1859475,IE,drip,6.67
30750330,Chrome,binge,8.17
15783570,IE,drip,1.95
38153703,Chrome,binge,4.51
90059387,Firefox,binge,3.8
98337449,IE,drip,1.5
18484932,Chrome,binge,2.5
29347341,Safari,drip,3.39
43246234,Firefox,drip,5.1
24726323,Chrome,drip,3.2
31573648,Chrome,drip,4.47
96701387,IE,drip,2.49
30922054,IE,drip,4.97
98052453,Chrome,drip,4.6
96331383,Firefox,binge,1.95
54908543,Safari,binge,6.45
95299746,Chrome,drip,3.28
67430908,IE,drip,0.26
19008656,IE,drip,3.69
11317486,Safari,drip,4.09
11432479,IE,drip,3.52
90717020,Firefox,binge,1.46
89820572,IE,drip,3.57
13583772,Chrome,drip,1.71
71759699,IE,binge,5.62
81504098,Chrome,binge,0.01
5538058,Firefox,binge,4.95
45889593,Chrome,drip,4.32
52762112,Chrome,binge,9.83
17579783,Opera,drip,0.0
87786995,Safari,drip,5.94
16716711,Firefox,drip,6.91
83167642,Chrome,binge,7.49
91696714,Safari,binge,4.41
86381774,Chrome,drip,2.37
39814005,IE,binge,0.38
88865597,IE,binge,8.08
47734723,Chrome,drip,1.38
94831439,Safari,binge,4.9
17855800,Chrome,drip,4.49
75510923,Firefox,drip,3.46
26713930,Chrome,drip,5.54
76702089,Chrome,binge,7.68
22682639,Chrome,drip,2.36
55046726,IE,drip,9.94
62811563,Firefox,drip,4.01
30646377,IE,binge,7.37
30961414,IE,binge,2.93
41981224,IE,binge,3.61
78309721,IE,binge,1.35
45779409,IE,binge,3.67
66899658,Safari,binge,1.57
86256143,Chrome,binge,5.93
31059051,IE,binge,2.56
79856532,Chrome,binge,3.08
60691882,Firefox,binge,3.35
42518114,Safari,binge,1.27
70220362,IE,binge,5.62
21133276,Chrome,drip,3.41
78006096,Safari,drip,1.96
84107765,IE,drip,8.74
34343755,Firefox,drip,5.53
29816298,Chrome,drip,4.18
40277878,Firefox,binge,4.99
46957069,Firefox,binge,3.01
44709355,Chrome,binge,4.44
65855408,Firefox,drip,5.25
79804017,Safari,binge,1.34
34803485,Chrome,binge,6.33
72764715,Firefox,drip,4.36
41826609,Chrome,binge,1.76
42669787,Firefox,binge,7.68
75034941,Safari,binge,1.74
23576612,Chrome,drip,6.11
43161851,Chrome,binge,4.2
33497590,Safari,binge,5.12
68216370,IE,binge,7.16
25917364,Chrome,drip,6.66
22392271,IE,binge,1.14
4211776,Firefox,binge,1.82
52051655,Firefox,drip,3.34
91705535,Opera,drip,0.0
78731761,Safari,binge,0.4
80778255,Chrome,binge,7.05
40837383,IE,binge,14.64
13241678,Firefox,drip,3.94
30725769,Chrome,drip,5.29
65035993,Safari,binge,4.93
54502037,IE,drip,3.99
60777938,Chrome,drip,4.94
37339268,Opera,binge,1.92
3510234,Firefox,binge,3.36
86572685,Firefox,binge,4.59
91750268,Chrome,binge,1.41
72314668,Firefox,drip,5.01
29010994,Chrome,binge,3.48
78983972,Chrome,binge,5.43
44318244,Firefox,drip,4.17
65966839,Chrome,binge,10.9
9039749,IE,drip,3.2
55069023,Safari,drip,5.43
48988212,Safari,binge,2.84
89563558,Chrome,binge,1.2
47824317,IE,binge,1.34
92690660,Firefox,binge,4.84
2103432,Chrome,binge,3.96
37202784,Firefox,drip,2.95
78774595,IE,binge,0.36
26409003,Chrome,binge,5.4
646799,Firefox,binge,3.02
86272443,Chrome,binge,4.6
2483527,Chrome,drip,0.84
64710383,Chrome,drip,5.68
10829646,IE,drip,3.89
47957122,IE,drip,2.85
62722877,IE,drip,3.68
38051921,Safari,binge,2.11
79082015,Firefox,drip,4.68
414935,Firefox,binge,1.47
22798788,Chrome,drip,4.53
89520733,Chrome,drip,6.89
91933403,Safari,drip,5.87
11870662,Chrome,binge,4.93
4242530,Chrome,drip,5.06
66475651,Firefox,binge,3.31
75171384,Chrome,binge,3.15
26709902,Firefox,binge,2.08
18145962,Firefox,drip,6.28
86501932,IE,binge,7.06
49968164,Chrome,binge,4.32
61444473,Chrome,binge,1.17
20880645,Chrome,binge,4.29
34996915,Firefox,drip,5.18
54447796,Chrome,drip,9.09
48613757,Safari,drip,6.06
90674883,IE,binge,3.43
1108257,Firefox,drip,4.71
18740132,IE,binge,5.57
22696327,Firefox,drip,6.39
67851301,IE,binge,3.3
54336254,Chrome,drip,5.96
58476302,Firefox,binge,1.67
92015100,Chrome,binge,5.56
34730393,Chrome,binge,1.95
31030028,Chrome,binge,7.87
78381986,IE,binge,4.28
63388166,Chrome,drip,4.68
23723896,Chrome,drip,2.0
4832692,Firefox,drip,0.05
31692549,IE,drip,5.64
30211169,Chrome,drip,0.32
89788019,Firefox,drip,2.47
65013326,IE,drip,5.66
81145543,Firefox,drip,5.95
90243625,Firefox,binge,2.43
13335378,Firefox,binge,4.31
79058255,IE,drip,1.24
8214328,Firefox,binge,5.2
80691300,IE,binge,1.3
20294563,Chrome,binge,4.48
71924311,Chrome,binge,2.17
15597871,Firefox,drip,7.61
89551131,Firefox,binge,2.5
97762952,Chrome,drip,4.35
21137747,IE,drip,6.54
67498706,Chrome,drip,5.96
70068781,IE,drip,6.32
57405279,Firefox,binge,5.19
63739437,Safari,drip,5.47
84831402,Safari,binge,5.58
15186770,Chrome,binge,4.51
58022163,Firefox,binge,1.04
2104870,Chrome,binge,8.07
33422429,Firefox,binge,3.83
55369135,Safari,drip,2.88
95791474,Chrome,binge,2.91
43799441,Chrome,binge,9.5
82678744,Safari,binge,3.84
55657070,IE,drip,3.09
9746564,Chrome,binge,3.97
92602225,Chrome,drip,2.8
27944705,Safari,binge,0.64
82494255,Chrome,binge,3.49
1213987,Chrome,drip,3.15
3794918,IE,drip,4.13
70469150,IE,binge,2.63
77114849,IE,binge,6.02
2755048,IE,drip,5.46
71417017,Chrome,binge,5.96
28661074,Firefox,binge,4.55
63660748,Chrome,drip,2.48
44479809,Safari,binge,0.54
72922321,Safari,drip,3.71
29663383,Chrome,drip,6.86
94753859,Chrome,drip,5.51
39381191,IE,binge,3.41
93402447,Firefox,drip,0.31
29934719,Safari,binge,7.75
55355944,Chrome,binge,8.91
92486207,Firefox,binge,2.91
18459170,Chrome,binge,1.37
27584316,Firefox,drip,5.24
83867906,Opera,binge,4.17
15550482,Firefox,binge,1.6
68129016,Chrome,drip,7.76
80615712,Chrome,drip,5.96
34643844,Chrome,drip,3.36
76327689,Chrome,binge,4.89
63175511,Chrome,binge,4.41
75221558,IE,binge,10.37
64309851,Safari,drip,3.28
55608242,Chrome,drip,5.3
88603726,Chrome,drip,3.21
96372958,Chrome,drip,4.07
67994753,Chrome,binge,4.02
27398366,Safari,binge,3.73
51768177,Chrome,drip,3.38
76907259,IE,binge,7.82
60241465,Chrome,drip,8.47
69399565,Firefox,drip,7.68
61858945,IE,drip,10.27
62070395,IE,drip,8.75
79948981,Firefox,binge,8.27
52491821,Chrome,binge,4.74
11712505,Firefox,binge,8.95
39223767,Firefox,binge,10.56
97539684,Firefox,drip,6.91
34050586,Chrome,drip,2.21
23901534,Chrome,drip,7.21
7268476,IE,binge,5.38
42069698,Chrome,drip,5.78
91082975,Firefox,drip,6.49
30853783,IE,binge,2.98
29195217,Chrome,drip,2.02
7475693,IE,drip,6.16
26854274,IE,drip,0.47
76423354,Safari,drip,4.96
84625876,Chrome,drip,8.55
86833324,Chrome,binge,4.06
55379693,IE,drip,4.74
69936321,Firefox,drip,2.56
23382825,Chrome,drip,1.94
93918969,Chrome,drip,2.45
75164059,Chrome,drip,5.15
72645801,Chrome,drip,4.44
12771214,Chrome,drip,2.66
63648681,Safari,binge,1.87
73395549,Firefox,drip,1.48
23183449,IE,drip,4.26
43803959,Chrome,binge,1.8
13557124,IE,drip,2.77
5732027,IE,binge,4.73
21040487,Firefox,binge,7.65
37339864,Chrome,binge,3.2
43476933,Chrome,binge,3.71
74199466,Firefox,drip,7.39
18922714,Firefox,drip,6.19
22218095,Chrome,drip,1.83
66158252,IE,binge,1.16
62643070,Safari,drip,1.78
59738992,Chrome,binge,6.22
41199818,Chrome,binge,1.97
85267677,IE,drip,2.01
12333935,Chrome,drip,4.89
48136272,Firefox,drip,5.47
63812706,IE,binge,6.06
88422113,Safari,drip,5.89
76606098,Firefox,binge,12.81
42565054,Chrome,drip,3.12
9363601,IE,drip,4.1
80691003,IE,binge,1.81
88570990,Chrome,drip,1.75
53052893,IE,binge,6.22
8831989,Firefox,binge,5.88
31899171,Firefox,drip,7.73
92466136,Chrome,drip,4.71
54178160,Safari,binge,1.04
71371061,Chrome,binge,3.73
13483958,Chrome,drip,0.96
91576324,Firefox,binge,6.94
37914927,Firefox,drip,6.8
53289404,IE,drip,2.25
79961209,Chrome,drip,2.9
34888886,Opera,binge,3.9
64796628,Chrome,binge,1.56
28337526,IE,drip,4.09
79523739,Chrome,drip,6.0
60957018,Chrome,drip,6.78
84857197,Firefox,drip,4.13
96022243,Firefox,drip,4.02
95741159,Chrome,drip,3.17
50373747,Safari,binge,6.79
30937885,Safari,drip,7.63
80140154,Firefox,drip,3.21
49842294,IE,binge,3.88
94458736,Chrome,drip,2.43
85392061,Chrome,drip,2.87
72073759,Chrome,drip,1.71
98333871,Chrome,drip,3.26
7346078,Chrome,drip,2.2
61366834,Firefox,binge,3.93
21175516,Chrome,drip,1.38
8402262,Firefox,binge,10.71
47710100,Chrome,drip,7.58
21884349,IE,binge,2.68
97710699,Chrome,drip,5.96
98206804,Safari,binge,2.69
61021268,IE,binge,7.85
91274988,Chrome,drip,4.69
50872241,Firefox,binge,4.51
69517862,IE,drip,0.78
60506526,Safari,binge,4.97
34746669,IE,binge,4.75
46393528,Firefox,binge,1.56
45009455,Chrome,drip,3.8
96523473,Chrome,binge,5.87
24218490,Chrome,drip,6.55
84906009,IE,binge,8.95
91921055,Chrome,binge,4.25
43217821,Chrome,binge,4.63
38424796,Chrome,drip,1.37
17910638,Chrome,binge,12.03
