user_id,registration,country
95283765,2015-10-31,Germany
6208854,2015-10-31,France
1676669,2015-11-02,Germany
45362612,2015-10-30,Germany
99091577,2015-10-30,Italy
89074982,2015-11-03,France
86012673,2015-10-30,Germany
28470221,2015-10-31,France
92514967,2015-11-02,France
68211034,2015-11-03,Germany
19106751,2015-10-30,Germany
62374066,2015-10-31,Germany
61475502,2015-10-30,Italy
98776559,2015-10-30,Germany
3000925,2015-10-31,France
61579976,2015-11-01,France
61701798,2015-10-31,Germany
35773523,2015-11-01,Germany
61890145,2015-11-01,France
61151863,2015-11-03,France
54188483,2015-11-01,Germany
58867630,2015-10-31,Germany
99483047,2015-11-01,France
91039820,2015-11-01,Germany
98376871,2015-11-04,Germany
86792606,2015-11-03,Germany
27995614,2015-11-02,France
72299466,2015-11-02,Germany
21303803,2015-10-31,France
41575800,2015-10-31,France
72257507,2015-11-02,France
92111698,2015-11-03,Germany
25392808,2015-11-01,Germany
13669258,2015-11-01,Germany
70301081,2015-11-04,Italy
80408584,2015-11-01,France
96682945,2015-11-01,France
29633810,2015-11-04,Germany
26475387,2015-10-31,Italy
75014407,2015-11-01,France
95286163,2015-11-02,Germany
55775523,2015-11-04,Germany
81436556,2015-11-04,France
97634930,2015-10-31,France
21357003,2015-10-31,Germany
14480592,2015-11-02,Germany
51924287,2015-11-02,France
13997362,2015-10-31,France
45860400,2015-11-01,France
75714390,2015-11-01,France
26947689,2015-11-03,Germany
64377457,2015-11-04,France
95319200,2015-11-04,Germany
17172741,2015-11-03,France
13876113,2015-11-03,France
8514870,2015-11-04,Germany
47793323,2015-11-03,Germany
12147402,2015-11-03,France
9910804,2015-11-03,France
5663139,2015-11-02,Germany
12329307,2015-10-31,France
73710164,2015-11-03,Germany
69426331,2015-11-02,France
38595591,2015-11-01,Germany
32209210,2015-11-02,France
88761117,2015-11-02,France
34001657,2015-11-03,Italy
89189989,2015-11-02,France
96673842,2015-11-02,France
16273609,2015-11-04,France
71809075,2015-10-31,Germany
71558393,2015-11-04,France
53447849,2015-10-31,France
69875988,2015-11-04,Germany
51386894,2015-11-01,Germany
840176,2015-10-31,Germany
92575720,2015-11-02,Italy
29623793,2015-11-02,France
12360279,2015-10-31,France
2137257,2015-11-02,Italy
99887106,2015-10-31,France
55942070,2015-11-03,France
55369135,2015-10-31,Germany
74191041,2015-11-02,Germany
20119022,2015-10-31,France
17955569,2015-11-04,France
19349912,2015-11-03,Germany
7085504,2015-11-03,Germany
3492689,2015-11-01,Germany
50774887,2015-11-03,France
43656077,2015-11-04,Germany
29996324,2015-11-01,Germany
1205867,2015-11-02,France
1150651,2015-11-01,Germany
85223741,2015-11-04,Germany
4218318,2015-11-04,France
2169308,2015-11-02,France
66495122,2015-11-01,Germany
56797943,2015-11-02,Germany
33006870,2015-11-01,France
63716556,2015-11-01,Germany
24678453,2015-10-31,France
19010270,2015-11-01,France
68192729,2015-11-04,France
57667270,2015-11-04,France
41392730,2015-11-04,France
12407913,2015-11-01,Italy
65695406,2015-11-02,Germany
97756705,2015-11-01,Germany
2824322,2015-10-31,France
26034315,2015-11-01,Italy
88760742,2015-11-04,France
73266552,2015-11-02,France
42371702,2015-11-02,France
65373315,2015-11-04,Italy
49949061,2015-11-01,Germany
80040803,2015-11-03,France
74982037,2015-11-02,France
63159236,2015-11-04,Germany
11030247,2015-10-31,France
69925699,2015-11-01,Germany
96050335,2015-11-01,France
87578665,2015-11-03,France
98102955,2015-11-02,Italy
66718347,2015-10-31,Germany
55384550,2015-11-04,Italy
22965531,2015-11-02,Germany
43457824,2015-11-01,Italy
30028178,2015-11-01,Germany
30472472,2015-11-03,Germany
87752910,2015-11-01,Italy
69269214,2015-11-03,France
60027624,2015-11-03,Germany
58306408,2015-11-03,France
957748,2015-10-31,Germany
49798590,2015-11-02,Germany
26994930,2015-11-01,Germany
19408565,2015-10-31,Germany
90363767,2015-11-04,Germany
25760680,2015-10-31,France
29027682,2015-11-01,France
45739564,2015-11-03,Germany
99914055,2015-11-02,Germany
43683277,2015-11-02,France
16318667,2015-10-31,France
91267470,2015-11-01,Germany
51704478,2015-10-31,Germany
11394349,2015-11-03,Germany
35063642,2015-11-01,Germany
40902338,2015-10-31,France
10460823,2015-11-03,France
62782069,2015-11-04,France
44991803,2015-11-02,Germany
93711639,2015-10-31,France
80077724,2015-11-01,France
57226509,2015-10-31,Germany
76890883,2015-11-04,France
20507097,2015-11-03,Germany
10205443,2015-11-04,Germany
37788550,2015-11-02,France
86360101,2015-11-04,Germany
15094881,2015-11-01,France
15768392,2015-10-31,France
29833462,2015-11-02,Germany
49723167,2015-11-02,France
47123411,2015-11-01,France
19676058,2015-11-04,Germany
1094529,2015-11-04,France
64140749,2015-10-31,France
68910472,2015-11-04,Germany
91778198,2015-11-04,Germany
81457020,2015-10-31,France
17294312,2015-11-02,Germany
32379399,2015-11-02,Germany
86515473,2015-11-04,Germany
9530134,2015-10-31,Germany
57203742,2015-10-31,France
70536387,2015-10-31,France
17720167,2015-11-03,Germany
60727332,2015-11-01,Germany
68877355,2015-10-31,Germany
16172222,2015-11-03,Germany
69376075,2015-10-31,Germany
51766313,2015-11-01,Germany
77774460,2015-11-04,Italy
8383907,2015-11-04,Germany
89095587,2015-11-03,France
58720890,2015-11-04,France
25064343,2015-11-02,France
18786996,2015-10-31,Germany
28582292,2015-11-01,Germany
29798553,2015-11-02,France
27124444,2015-10-31,France
39257205,2015-11-04,Germany
14834504,2015-11-04,Germany
49263487,2015-11-03,France
91506187,2015-11-02,France
63258645,2015-10-31,Germany
2630976,2015-11-04,France
84845552,2015-11-01,Germany
59293970,2015-11-02,Germany
61079801,2015-11-02,Germany
6617548,2015-11-01,Germany
62510490,2015-11-01,France
5835786,2015-11-04,France
13438832,2015-11-04,Germany
29944115,2015-11-01,Germany
58644750,2015-11-03,Germany
73059742,2015-11-04,France
81787918,2015-10-31,Germany
97124700,2015-10-31,Germany
58066085,2015-10-31,Germany
15437241,2015-11-04,France
54312433,2015-10-31,Germany
64412405,2015-10-31,France
76758377,2015-11-01,France
79266387,2015-11-04,France
64430429,2015-11-03,France
64291263,2015-11-04,Germany
16630824,2015-11-01,Germany
67961811,2015-10-31,Germany
77978669,2015-11-01,France
90196975,2015-11-02,Germany
12941123,2015-10-31,Germany
13260596,2015-10-31,France
71679922,2015-11-01,Germany
38170130,2015-11-01,Italy
91386758,2015-11-01,Germany
67007394,2015-11-02,France
2157350,2015-11-01,Germany
96932523,2015-11-03,France
70731402,2015-10-31,Germany
72917466,2015-11-03,Germany
18038226,2015-10-31,Germany
10187500,2015-11-01,France
60758159,2015-11-04,Italy
55404120,2015-11-01,Germany
7256637,2015-11-03,France
78366311,2015-11-04,Germany
56337557,2015-10-31,Germany
626491,2015-11-01,Germany
59755936,2015-10-31,France
23137905,2015-11-03,France
3635446,2015-10-31,France
44766558,2015-10-31,Italy
80471589,2015-10-31,Germany
27322613,2015-11-03,Germany
62526212,2015-11-02,Germany
48814606,2015-11-01,Germany
77806633,2015-11-03,France
58907760,2015-11-04,Germany
90377509,2015-11-03,Italy
81876801,2015-11-03,France
83781337,2015-11-01,France
37230890,2015-11-04,Germany
75131234,2015-11-02,Germany
23382825,2015-11-01,France
30341307,2015-11-01,France
83929386,2015-11-01,Germany
6013920,2015-11-04,Germany
3051829,2015-11-04,Italy
5865207,2015-11-04,Germany
94416369,2015-11-04,Italy
6697424,2015-11-01,France
8387187,2015-11-02,Germany
25228246,2015-11-04,Germany
8701535,2015-11-04,France
68030727,2015-11-02,Germany
51858338,2015-11-03,Germany
24140776,2015-11-03,Germany
65082720,2015-11-03,France
48264111,2015-11-02,Germany
4447050,2015-11-02,France
39862593,2015-11-03,Italy
20981711,2015-11-05,Germany
4873501,2015-11-04,Italy
28159162,2015-11-03,France
93725541,2015-11-03,France
94057585,2015-11-03,France
64249268,2015-11-05,Germany
59566802,2015-11-04,Germany
69853936,2015-11-02,Germany
74205024,2015-11-04,Germany
23859236,2015-11-05,France
44407194,2015-11-01,France
16447672,2015-11-03,Germany
5707279,2015-11-04,Italy
4810369,2015-11-04,Germany
46603654,2015-11-01,France
5113611,2015-11-02,Germany
88956422,2015-11-05,France
62807659,2015-11-02,France
52207402,2015-11-02,Germany
37679089,2015-11-01,Germany
49565235,2015-11-04,France
25737449,2015-11-03,Germany
31607724,2015-11-05,Germany
57797447,2015-11-03,France
64654447,2015-11-02,Germany
54220871,2015-11-04,France
46840737,2015-11-01,Germany
32715401,2015-11-02,France
44015792,2015-11-03,Italy
4839319,2015-11-04,France
66942267,2015-11-05,Germany
4938264,2015-11-04,Germany
4589319,2015-11-05,France
98412577,2015-11-03,France
64813568,2015-11-01,Germany
39906576,2015-11-05,France
61388222,2015-11-04,Italy
91394304,2015-11-04,Germany
8545824,2015-11-01,Germany
19226986,2015-11-05,Germany
91842296,2015-11-04,Italy
51153302,2015-11-05,Germany
97894485,2015-11-05,France
80922580,2015-11-03,Germany
94911819,2015-11-04,France
7508165,2015-11-03,Germany
65089561,2015-11-04,Germany
8043229,2015-11-05,Germany
29009776,2015-11-05,Germany
34721490,2015-11-01,Germany
45671588,2015-11-04,Germany
12767361,2015-11-01,Germany
9462892,2015-11-05,Germany
52351940,2015-11-01,France
96440716,2015-11-02,France
53460655,2015-11-02,Germany
93961921,2015-11-03,Germany
36658704,2015-11-05,France
16204537,2015-11-05,France
61384633,2015-11-01,France
99107147,2015-11-01,Germany
37762623,2015-11-02,Germany
69745342,2015-11-05,Germany
20299664,2015-11-03,Germany
87100639,2015-11-02,Germany
6685340,2015-11-03,Germany
10735730,2015-11-01,Germany
3089987,2015-11-01,Germany
17173411,2015-11-04,Germany
85486686,2015-11-04,Germany
40016882,2015-11-02,Germany
17012779,2015-11-02,France
47040197,2015-11-05,France
75205573,2015-11-05,Germany
86726750,2015-11-02,Germany
9446041,2015-11-02,France
67546897,2015-11-01,Germany
97313972,2015-11-03,Germany
22218105,2015-11-04,Germany
12398442,2015-11-04,France
5049656,2015-11-01,France
85506243,2015-11-03,Germany
93954381,2015-11-01,France
84029531,2015-11-04,Germany
41939652,2015-11-01,France
57630251,2015-11-03,France
36531413,2015-11-03,Italy
42223642,2015-11-02,Germany
79030822,2015-11-05,Germany
49563290,2015-11-01,France
97314079,2015-11-04,Germany
50873786,2015-11-03,France
40156842,2015-11-04,Germany
41397363,2015-11-04,Germany
34649934,2015-11-03,France
31393048,2015-11-04,France
35858853,2015-11-03,Germany
33259281,2015-11-05,Germany
69640896,2015-11-02,Germany
75978333,2015-11-01,Germany
59369090,2015-11-05,France
3946690,2015-11-05,Italy
31469344,2015-11-02,France
3815031,2015-11-02,France
6669268,2015-11-04,Germany
15854027,2015-11-02,Germany
89232774,2015-11-02,Italy
78608132,2015-11-03,Germany
55514714,2015-11-03,Germany
66696599,2015-11-01,France
45268613,2015-11-02,Germany
34899296,2015-11-01,Germany
63187666,2015-11-04,Germany
5846817,2015-11-02,Germany
29299766,2015-11-02,France
80746750,2015-11-01,France
89472391,2015-11-03,Italy
49874581,2015-11-03,France
77192083,2015-11-02,Germany
86336624,2015-11-01,Germany
20562066,2015-11-05,Germany
20208059,2015-11-04,France
73737976,2015-11-04,France
64907797,2015-11-03,France
63022715,2015-11-01,France
93192727,2015-11-05,France
92329764,2015-11-01,France
65421683,2015-11-03,Germany
5899827,2015-11-03,France
74274721,2015-11-03,France
96410407,2015-11-05,Germany
87093639,2015-11-01,France
20504056,2015-11-05,Germany
71446197,2015-11-02,Germany
9335652,2015-11-02,Germany
7367066,2015-11-02,France
41423058,2015-11-02,France
58953262,2015-11-01,France
92382396,2015-11-01,Germany
73892000,2015-11-05,France
32527398,2015-11-03,Germany
24651933,2015-11-01,Germany
92145614,2015-11-04,France
97000982,2015-11-03,Germany
30280100,2015-11-03,France
99535781,2015-11-05,Germany
91552893,2015-11-05,Germany
9523306,2015-11-01,France
25965105,2015-11-03,Germany
57509307,2015-11-05,France
63071377,2015-11-01,France
65058884,2015-11-05,France
61434038,2015-11-01,Germany
57417300,2015-11-02,France
60703961,2015-11-04,Germany
38662273,2015-11-04,Germany
63503928,2015-11-01,France
66391792,2015-11-05,Germany
21839321,2015-11-02,Italy
12311094,2015-11-04,Germany
88920251,2015-11-04,Germany
52342085,2015-11-05,France
99795640,2015-11-04,France
2719312,2015-11-01,Germany
16473029,2015-11-02,Italy
35817652,2015-11-03,Germany
27176475,2015-11-03,France
63874886,2015-11-02,France
59622680,2015-11-02,Germany
63140876,2015-11-02,France
34283186,2015-11-04,Germany
32678144,2015-11-04,Germany
57152881,2015-11-04,France
21153151,2015-11-03,Italy
63496213,2015-11-04,Germany
98830413,2015-11-01,Germany
79160454,2015-11-04,Germany
9269212,2015-11-01,Germany
92153688,2015-11-02,Germany
24750853,2015-11-04,Germany
53200570,2015-11-02,Italy
44906662,2015-11-02,France
54229751,2015-11-03,Germany
37197756,2015-11-02,Italy
59364273,2015-11-02,Germany
15110891,2015-11-02,France
5329,2015-11-01,Germany
9006412,2015-11-04,Germany
36443542,2015-11-02,Germany
90727557,2015-11-05,France
52945907,2015-11-01,Germany
28185087,2015-11-02,France
85636185,2015-11-01,France
94376955,2015-11-02,France
90564879,2015-11-02,France
54820227,2015-11-03,Italy
37133736,2015-11-03,France
6751351,2015-11-02,Germany
17426687,2015-11-05,France
90406482,2015-11-01,France
22136773,2015-11-05,France
20517362,2015-11-02,Germany
27501838,2015-11-03,France
58254629,2015-11-05,France
14408930,2015-11-03,Germany
82806651,2015-11-03,France
13764863,2015-11-05,Germany
62831214,2015-11-04,France
98258395,2015-11-05,France
50590561,2015-11-02,Germany
56337057,2015-11-05,Italy
78346058,2015-11-03,Germany
74974009,2015-11-01,France
86858513,2015-11-02,Germany
93801535,2015-11-02,France
69656230,2015-11-04,France
88668410,2015-11-04,Germany
47491081,2015-11-04,Italy
7351564,2015-11-05,France
37843338,2015-11-03,France
96319234,2015-11-01,Germany
13393277,2015-11-01,Germany
59710881,2015-11-03,Germany
57569622,2015-11-03,Italy
83455816,2015-11-04,Germany
17680613,2015-11-05,Italy
11163394,2015-11-02,Germany
65936660,2015-11-02,Germany
4916138,2015-11-04,France
78643227,2015-11-04,Germany
56711354,2015-11-02,France
73206001,2015-11-04,France
89813675,2015-11-04,France
71200097,2015-11-02,Germany
2248078,2015-11-04,Germany
49567844,2015-11-04,Germany
60588947,2015-11-04,France
81910107,2015-11-04,Germany
34501123,2015-11-04,France
94729566,2015-11-05,Germany
27962185,2015-11-02,France
79116180,2015-11-03,France
49362915,2015-11-01,France
82077521,2015-11-05,Germany
60455576,2015-11-03,Germany
54944036,2015-11-05,Germany
5887640,2015-11-01,Germany
74601976,2015-11-01,France
75243471,2015-11-04,Germany
99102966,2015-11-01,France
93975815,2015-11-04,France
52265342,2015-11-01,France
28606964,2015-11-02,France
64726785,2015-11-02,Germany
26925357,2015-11-05,Germany
64086230,2015-11-04,Italy
63387537,2015-11-04,France
78311401,2015-11-04,Germany
1408048,2015-11-05,France
31664102,2015-11-02,Italy
11083098,2015-11-03,Italy
12796449,2015-11-03,France
20587242,2015-11-02,France
77665533,2015-11-04,Germany
1352738,2015-11-02,Germany
72685573,2015-11-04,France
1775288,2015-11-01,Germany
58099857,2015-11-05,France
53609354,2015-11-04,France
40529412,2015-11-03,France
38301131,2015-11-02,Germany
97078466,2015-11-05,Germany
28456680,2015-11-04,France
71649418,2015-11-04,Germany
59549436,2015-11-04,Germany
525859,2015-11-04,Germany
34843407,2015-11-01,Germany
12663844,2015-11-01,Germany
15746689,2015-11-02,Germany
73953899,2015-11-04,France
67597766,2015-11-05,Germany
30474888,2015-11-02,Germany
38870567,2015-11-03,France
80406927,2015-11-01,Germany
76522438,2015-11-05,Germany
10739609,2015-11-02,France
23685736,2015-11-03,Germany
44597802,2015-11-01,France
49292089,2015-11-05,Germany
25665975,2015-11-04,France
96356604,2015-11-04,Germany
64798581,2015-11-05,Germany
24300554,2015-11-03,Germany
32975385,2015-11-01,France
98260410,2015-11-03,Germany
94889881,2015-11-03,Germany
20774803,2015-11-05,France
77690943,2015-11-05,France
85634719,2015-11-05,France
61193829,2015-11-02,France
54037248,2015-11-03,Germany
78101829,2015-11-05,Germany
10204051,2015-11-05,Germany
72478443,2015-11-01,Italy
7018095,2015-11-02,Germany
9454288,2015-11-03,Germany
665861,2015-11-01,Germany
43012792,2015-11-05,France
73424732,2015-11-05,France
38750087,2015-11-03,Germany
41410705,2015-11-01,France
89625628,2015-11-01,Germany
57128493,2015-11-05,Germany
58390662,2015-11-02,Germany
71148926,2015-11-01,Germany
30597088,2015-11-03,France
462643,2015-11-03,France
74087681,2015-11-04,France
8648902,2015-11-03,France
76435925,2015-11-04,Germany
53091998,2015-11-01,Germany
24003990,2015-11-03,France
63456146,2015-11-05,Germany
95551684,2015-11-03,France
277923,2015-11-03,France
30536335,2015-11-03,France
77967122,2015-11-04,Germany
22947658,2015-11-02,Germany
69850758,2015-11-05,Germany
48638415,2015-11-02,Germany
69370049,2015-11-05,Germany
31349742,2015-11-03,Italy
90588752,2015-11-03,France
82064836,2015-11-03,France
28864095,2015-11-03,Germany
42925192,2015-11-05,France
25616112,2015-11-03,France
6973740,2015-11-04,France
63477430,2015-11-02,Italy
37667161,2015-11-04,Germany
16213175,2015-11-02,Germany
54652740,2015-11-02,Germany
35136876,2015-11-06,Germany
28495754,2015-11-04,France
72494254,2015-11-06,Germany
31791791,2015-11-04,Germany
55207423,2015-11-03,Germany
76886091,2015-11-06,Germany
69466579,2015-11-06,France
16275009,2015-11-06,France
13435266,2015-11-02,Germany
60309931,2015-11-02,Germany
87942658,2015-11-04,Germany
7039351,2015-11-02,Italy
15284213,2015-11-06,France
62507637,2015-11-04,France
61069240,2015-11-02,France
6114377,2015-11-05,Germany
89061502,2015-11-03,Germany
70070943,2015-11-03,France
24334182,2015-11-02,Germany
504202,2015-11-06,Germany
91353788,2015-11-06,Germany
41029388,2015-11-04,Germany
25607834,2015-11-06,Germany
25569641,2015-11-02,France
98932159,2015-11-04,France
36350056,2015-11-06,Germany
69848229,2015-11-03,France
23858669,2015-11-05,France
84991807,2015-11-06,Germany
26471632,2015-11-02,France
490231,2015-11-04,Italy
45171949,2015-11-04,France
46823722,2015-11-05,Germany
23791993,2015-11-05,Germany
29380986,2015-11-02,France
93054732,2015-11-03,Germany
67892735,2015-11-05,Germany
55322350,2015-11-05,Germany
23482944,2015-11-06,France
83683012,2015-11-02,France
38222244,2015-11-05,France
3559904,2015-11-02,Germany
63912415,2015-11-03,France
27787693,2015-11-03,France
68635852,2015-11-05,Germany
45647965,2015-11-03,Germany
76329364,2015-11-02,Germany
31723476,2015-11-02,Germany
60569060,2015-11-05,Italy
67226165,2015-11-02,France
